Wavelength,H_blocker,K,L,M
1.46199,0.199902,0.00814605,0.00217843,0.000926256
1.46242,0.20649,0.00747895,0.00063014,0.00139737
1.46284,0.212837,0.00821185,0.00111556,0.00120735
1.46327,0.219704,0.00827861,0.00113416,0.000595093
1.4637,0.225099,0.00815582,0.001127,0.00112176
1.46413,0.230448,0.00568914,0.000400066,0.00139332
1.46456,0.237403,0.00754881,0.00124431,0.000864983
1.46499,0.24313,0.00715518,0.000288248,0.000419855
1.46542,0.250216,0.0075686,0.00157547,0.00024724
1.46585,0.255658,0.00711727,0.000816345,0.00102806
1.46628,0.260644,0.00699592,0.00264668,0.000653982
1.46671,0.266372,0.00782394,0.000523329,0.000719547
1.46714,0.270928,0.007622,0.000546455,0.00130343
1.46757,0.276989,0.00638819,0.001508,0.00105715
1.468,0.283048,0.00803018,0.000742436,0.000478268
1.46843,0.286775,0.0078094,0.000956297,0.000662327
1.46886,0.290384,0.0080688,0.00095892,0.00116754
1.46929,0.295972,0.00771594,0.00105452,0.00120878
1.46972,0.301501,0.00794721,0.000998497,0.00175858
1.47016,0.306795,0.00749755,0.00015378,0.00112224
1.47059,0.308665,0.00826168,0.000550747,0.000520945
1.47102,0.313812,0.00790358,0.000736952,0.00096941
1.47145,0.318104,0.00712156,0.000901938,0.000473022
1.47189,0.322225,0.00723863,0.000848293,0.000981569
1.47232,0.325314,0.00735784,0.000295639,0.00111341
1.47275,0.329048,0.00764275,0.000583887,0.00105977
1.47319,0.331461,0.00739598,0.000983715,0.000719309
1.47362,0.333775,0.00669885,0.000498056,0.000400305
1.47406,0.338385,0.00660801,0.000429153,0.000541449
1.47449,0.340674,0.00536776,0.000617743,0.00023818
1.47493,0.343901,0.00718307,0.000189304,0.000670433
1.47536,0.345474,0.00770998,0.00137329,0.00105786
1.4758,0.349989,0.0075779,0.000795126,0.000644684
1.47623,0.351411,0.00763965,0.000135183,0.00037694
1.47667,0.354058,0.00744581,0.0017314,0.000565767
1.4771,0.357318,0.00628567,0.000906467,0.000530243
1.47754,0.357841,0.00708175,0.000221968,0.000632525
1.47798,0.358864,0.00755119,0.00148201,0.000769854
1.47842,0.360541,0.00720096,0.00112391,0.000557184
1.47885,0.362859,0.00802398,0.000714302,0.000862837
1.47929,0.365001,0.00701284,0.000425816,0.00137806
1.47973,0.366783,0.0066886,0.000740766,0.000152826
1.48017,0.368636,0.00737953,0.00124884,0.000315666
1.4806,0.370706,0.00610471,0.00138354,0.000295639
1.48104,0.373075,0.00746369,0.000914097,0.00110912
1.48148,0.374453,0.006392,0.00077939,0.000693798
1.48192,0.376037,0.00766325,0.00115299,0.000469685
1.48236,0.37765,0.00697303,0.00178575,0.0004251
1.4828,0.378321,0.00707769,0.000783443,0.000632286
1.48324,0.37993,0.00731873,0.000683069,0.000470877
1.48368,0.3804,0.00756597,0.000127077,0.000494719
1.48412,0.381067,0.00666451,0.00101066,0.000855446
1.48456,0.384407,0.00566745,0.00137806,0.000487328
1.485,0.38594,0.00717688,0.00118494,0.000248194
1.48544,0.386647,0.0069077,0.000808239,0.000551224
1.48588,0.391482,0.00602078,0.000565052,0.00126076
1.48633,0.390701,0.00714755,0.000652552,0.000824928
1.48677,0.392676,0.00742626,0.00020504,0.00164652
1.48721,0.395144,0.0064733,0.000534534,0.000869036
1.48765,0.396998,0.00684142,0.00134611,0.000570774
1.4881,0.396695,0.00527787,0.00115967,0.000533342
1.48854,0.399524,0.00725651,0.000508785,0.000291348
1.48898,0.40096,0.0070622,0.000198364,0.00128365
1.48943,0.404742,0.00501156,0.000858069,0.00138879
1.48987,0.406435,0.00565648,0.000994444,0.00120163
1.49031,0.408736,0.00574112,0.00114918,0.000887155
1.49076,0.408981,0.00657129,0.0010972,0.000780344
1.4912,0.413221,0.00656486,0.000577688,0.00102687
1.49165,0.413546,0.00582266,0.000457525,0.000640392
1.49209,0.416624,0.00739741,0.000653744,0.000566721
1.49254,0.418596,0.00602627,0.000570297,0.000670672
1.49298,0.422627,0.00641632,0.00118399,0.00182152
1.49343,0.423573,0.00662851,0.0014224,0.00159979
1.49388,0.426148,0.00625682,0.000735998,0.000963211
1.49432,0.430424,0.00616694,0.00080657,0.000434875
1.49477,0.431706,0.00733662,0.0015738,0.00146079
1.49522,0.43343,0.00649786,0.000722408,0.00116062
1.49566,0.437863,0.00610113,7.20E-05,0.00066328
1.49611,0.439881,0.00654125,0.000982046,0.00158596
1.49656,0.443944,0.0064795,0.00151253,0.000526667
1.49701,0.446514,0.00638676,0.00103855,0.000611305
1.49745,0.448261,0.00700879,0.00144434,0.000968933
1.4979,0.452752,0.00566268,0.00101233,0.000264168
1.49835,0.454404,0.0052278,0.000209808,2.67E-05
1.4988,0.458394,0.00552916,0.00183368,0.000715494
1.49925,0.460891,0.00601864,0.000655889,0.00143242
1.4997,0.465834,0.00640988,0.00180316,0.000801325
1.50015,0.468076,0.00584149,0.000386476,0.000604153
1.5006,0.472094,0.00650191,0.00217724,0.00159073
1.50105,0.471899,0.00604606,0.00117326,0.000673056
1.5015,0.479872,0.0058496,0.00116587,0.000899792
1.50195,0.482963,0.0065577,0.00102973,0.000760078
1.5024,0.486222,0.00596476,0.000644445,0.000149965
1.50286,0.488006,0.00664759,0.000523567,0.00120592
1.50331,0.493412,0.00653458,0.000744343,0.00100875
1.50376,0.496372,0.00673294,0.0006814,0.000443935
1.50421,0.50213,0.00550866,0.000696897,0.000596046
1.50466,0.502887,0.00563097,0.00157046,0.000868559
1.50512,0.507512,0.00482488,0.00127387,0.00119066
1.50557,0.510955,0.00608969,0.000659704,0.00128484
1.50602,0.515685,0.00546431,0.000864029,0.00121307
1.50648,0.519378,0.00622129,0.000605106,0.000509262
1.50693,0.522719,0.00527644,0.000821352,0.0013473
1.50739,0.525564,0.0050137,0.000455856,0.0006814
1.50784,0.529874,0.0064404,0.000567913,0.00102329
1.5083,0.532907,0.00700211,0.000350714,0.000848532
1.50875,0.536566,0.00657034,0.000406265,0.00104618
1.50921,0.541128,0.00591564,0.000812769,0.000968218
1.50966,0.544344,0.00433588,0.00139308,0.000672817
1.51012,0.548941,0.00595856,0.00128698,0.000727415
1.51057,0.552482,0.0048914,0.00115252,0.0008986
1.51103,0.555497,0.00504589,0.00125074,0.00122047
1.51149,0.558685,0.00591373,0.00075388,0.00111389
1.51194,0.564822,0.00470972,0.0006423,0.000325441
1.5124,0.566909,0.00510001,0.000602961,0.00120616
1.51286,0.571578,0.00521755,0.000854731,0.000850439
1.51332,0.573798,0.0047698,0.00079298,0.000447512
1.51378,0.578566,0.00509524,8.94E-05,0.000771999
1.51423,0.582627,0.00543952,0.000522852,0.000841856
1.51469,0.585567,0.00562215,0.000608206,8.06E-05
1.51515,0.58826,0.00458288,0.000992775,0.000504732
1.51561,0.59436,0.00497341,0.000995398,0.000694752
1.51607,0.595455,0.00582123,0.00112152,0.000291824
1.51653,0.60018,0.00527787,0.00062561,0.000925779
1.51699,0.602121,0.00470638,0.000640869,0.000784159
1.51745,0.605074,0.0048902,0.00165272,0.000261307
1.51791,0.607888,0.00540423,0.00148416,0.000840902
1.51837,0.612686,0.00538325,0.00114703,0.000466347
1.51883,0.614626,0.00533843,0.00120902,0.000890017
1.5193,0.616914,0.00554919,0.0012753,0.000805378
1.51976,0.619866,0.00508094,0.00029707,0.000326395
1.52022,0.62191,0.00529003,0.00049758,0.000326157
1.52068,0.624774,0.00447965,0.000755787,0.000141859
1.52114,0.629492,0.00573325,0.000746727,0.000926256
1.52161,0.630809,0.00645208,8.32E-05,0.00104189
1.52207,0.630568,0.00510621,0.00126386,0.000681877
1.52253,0.633824,0.00457716,0.000984669,0.00135875
1.523,0.63455,0.00460362,0.000323296,0.000712872
1.52346,0.638146,0.00524235,0.000310421,0.00062108
1.52393,0.638811,0.00468087,0.000521183,0.00115013
1.52439,0.643091,0.00437999,0.000976324,0.000885248
1.52486,0.642522,0.0041821,0.00105214,0.000676632
1.52532,0.646998,0.0047586,0.000721931,0.00167084
1.52579,0.645111,0.00417018,0.000824213,0.000506878
1.52625,0.648525,0.00472021,0.000754118,0.000976562
1.52672,0.650074,0.00536108,0.000845909,0.00112939
1.52718,0.651329,0.00393987,0.000418663,0.000324249
1.52765,0.651581,0.00465774,0.00069952,0.000400782
1.52812,0.654466,0.00463581,0.000376701,0.000630856
1.52858,0.654174,0.00469351,0.000973225,0.000748158
1.52905,0.656536,0.00389338,0.000940561,0.0010674
1.52952,0.65671,0.00443959,0.000635385,0.000973463
1.52999,0.65916,0.00451064,0.00039506,0.000712872
1.53046,0.658696,0.0057919,0.00111437,0.000540972
1.53092,0.66034,0.00482726,0.00053978,0.000219107
1.53139,0.660176,0.00535083,0.00100589,0.000348806
1.53186,0.660627,0.00423265,0.00109124,0.000653029
1.53233,0.66127,0.00503922,0.00104427,0.000789404
1.5328,0.662124,0.00444603,0.000335217,0.000690699
1.53327,0.661662,0.00456429,0.000408173,0.000824451
1.53374,0.661212,0.00446296,0.000431299,0.000689268
1.53421,0.662387,0.00396419,6.84E-05,0.00152755
1.53468,0.664002,0.00458431,0.000969887,0.000659943
1.53516,0.662869,0.00451422,0.000550508,0.00115728
1.53563,0.663196,0.00349784,0.000561953,0.000782728
1.5361,0.663473,0.00360036,0.000906944,0.000609875
1.53657,0.662071,0.0055213,0.00087738,0.000684977
1.53704,0.664152,0.00453281,0.000472307,0.00121713
1.53752,0.662293,0.00494599,0.000287533,0.00101018
1.53799,0.665236,0.00471902,0.00109124,0.000463486
1.53846,0.663218,0.00441575,0.00130796,0.000693798
1.53894,0.664709,0.00499535,0.000737429,0.000928879
1.53941,0.662601,0.00433588,0.000644207,0.000322103
1.53988,0.664241,0.00301433,0.000421762,0.00117397
1.54036,0.659961,0.0049243,0.000194311,0.000194311
1.54083,0.662957,0.00397563,0.00103974,0.00103974
1.54131,0.661672,0.00385451,0.00109339,0.00166011
1.54178,0.66331,0.00431991,0.000934362,0.00106907
1.54226,0.66131,0.0042088,0.000395298,0.000593185
1.54273,0.661498,0.00418711,0.000580788,0.000588656
1.54321,0.660754,0.00391245,0.00059247,0.000228882
1.54369,0.659998,0.00382709,0.000232458,0.000799894
1.54416,0.659612,0.00388598,0.000531197,0.00140858
1.54464,0.659845,0.00408673,0.000739813,0.00114894
1.54512,0.660015,0.00504112,0.000994682,0.00133681
1.5456,0.660578,0.00433993,0.000899315,0.000620604
1.54607,0.661141,0.0037806,0.00070262,0.000581026
1.54655,0.658705,0.00456381,0.000427008,0.000920534
1.54703,0.658752,0.00500703,0.000434399,0.000994205
1.54751,0.656535,0.00403333,0.00120735,0.000531435
1.54799,0.658034,0.00464153,0.000687361,0.000206947
1.54847,0.657428,0.00431562,0.000167847,0.00115919
1.54895,0.657008,0.00321698,0.000768423,0.000366688
1.54943,0.656349,0.00367331,0.000447989,0.000237465
1.54991,0.657128,0.00440335,0.000841141,0.00104356
1.55039,0.655658,0.00417113,0.000450611,0.000528336
1.55087,0.657192,0.00400996,0.000602722,-3.81E-06
1.55135,0.656051,0.00406337,0.000322342,0.00126624
1.55183,0.657045,0.00440526,0.000761032,0.00101733
1.55231,0.654895,0.00336313,0.000255823,0.000383854
1.5528,0.654122,0.00287867,0.000407457,0.000372648
1.55328,0.653088,0.00523233,0.00037837,0.00113177
1.55376,0.655158,0.00439477,0.000954151,0.000162125
1.55424,0.653964,0.00469923,0.000498295,0.000764608
1.55473,0.656162,0.00403261,0.000169992,0.000266552
1.55521,0.652986,0.00412202,0.000420094,0.000639677
1.55569,0.654979,0.00435948,0.000678062,0.00164914
1.55618,0.652521,0.004035,0.000726938,0.000961542
1.55666,0.653995,0.00448894,0.00065279,0.000794887
1.55715,0.652344,0.00432682,0.000737429,0.000699043
1.55763,0.653197,0.00298905,0.00109744,0.000460386
1.55812,0.653474,0.00385618,0.000287294,0.000440836
1.5586,0.651846,0.00501347,0.000195265,0.000333309
1.55909,0.65236,0.0047214,0.000390768,0.000988483
1.55958,0.652808,0.0039835,0.000524759,0.000815868
1.56006,0.651339,0.00287938,0.00074625,0.000558615
1.56055,0.651021,0.00352955,0.00126767,0.000889778
1.56104,0.651917,0.00407815,0.000439644,0.00056982
1.56152,0.651338,0.00406456,0.000813961,0.000244379
1.56201,0.65268,0.0043273,0.00162768,0.000148535
1.5625,0.651216,0.0027833,0.000540018,0.00100422
1.56299,0.652289,0.0041132,0.000530004,0.000987768
1.56348,0.650958,0.00370622,0.000737429,0.00144434
1.56397,0.652174,0.00400782,0.000487089,0.000460386
1.56446,0.649253,0.00351715,0.000257969,0.00125194
1.56495,0.652398,0.00413966,0.000486374,0.000486374
1.56544,0.650244,0.00314379,8.70E-05,0.000787973
1.56593,0.650546,0.0043962,0.000451326,0.000341177
1.56642,0.651236,0.00394821,0.000530243,0.000840664
1.56691,0.652129,0.00331831,0.000549078,0.000624657
1.5674,0.651466,0.00304365,0.000336409,0.000393152
1.56789,0.65094,0.00424314,0.000272274,0.000832081
1.56838,0.649953,0.00338244,0.000509739,0.000536203
1.56887,0.653294,0.00265813,0.00123143,0.000355005
1.56937,0.650419,0.00353861,0.000857115,0.000774145
1.56986,0.650334,0.00343251,0.000233889,0.000845194
1.57035,0.651418,0.00291252,0.000519514,0.000858545
1.57085,0.652031,0.00419354,0.000564814,0.000256062
1.57134,0.651395,0.0048306,0.000711441,0.000557184
1.57183,0.650977,0.00417352,0.00066185,0.000549078
1.57233,0.650831,0.00353908,0.000973463,0.000740528
1.57282,0.652082,0.00382185,0.000879765,0.000338316
1.57332,0.652054,0.00257635,0.000202894,0.000481129
1.57381,0.652349,0.00290799,0.000438929,0.000468731
1.57431,0.653093,0.00327206,0.000679254,0.000465393
1.5748,0.651675,0.00405169,0.000513554,0.000970841
1.5753,0.652991,0.00366354,0.00106812,0.000562191
1.5758,0.650378,0.00332546,0.00148702,0.000539303
1.57629,0.652087,0.00265312,0.000607729,0.000964403
1.57679,0.651235,0.00356245,0.00095129,0.001266
1.57729,0.654175,0.00269937,0.00237608,0.000901699
1.57778,0.650957,0.00332499,0.000377417,0.000601768
1.57828,0.653917,0.00374412,0.000833988,0.00145841
1.57878,0.65208,0.00306964,0.000197649,0.000507355
1.57928,0.653926,0.00411558,0.000843763,0.000985622
1.57978,0.652174,0.00387216,0.00144076,0.000750303
1.58028,0.6532,0.00420761,0.00112462,0.00150967
1.58078,0.652074,0.00382185,0.000824213,0.00107789
1.58128,0.654146,0.00310779,0.00172734,0.00109673
1.58178,0.651061,0.00280333,0.00124454,0.00119233
1.58228,0.655002,0.00397158,0.00102472,0.000473261
1.58278,0.653824,0.00330615,0.00241661,0.0012846
1.58328,0.654572,0.0037775,0.001647,0.000715256
1.58378,0.652932,0.00297093,0.00139904,0.00161099
1.58428,0.652387,0.00301266,0.00252819,0.00147963
1.58479,0.65296,0.00340342,0.00214267,0.000386715
1.58529,0.654298,0.00386715,0.00120497,0.000725269
1.58579,0.654469,0.00318718,0.00211406,0.000798702
1.58629,0.654778,0.00329256,0.00287652,0.000438452
1.5868,0.653569,0.00400758,0.00217748,0.000319481
1.5873,0.654048,0.00397229,0.0025661,0.000315666
1.58781,0.655875,0.00314856,0.00337744,0.00109243
1.58831,0.653297,0.00285459,0.00294256,0.000422955
1.58881,0.655629,0.00326014,0.00425625,-3.34E-05
1.58932,0.654949,0.00377369,0.00374866,0.000604391
1.58983,0.65543,0.00309229,0.00358129,0.00066781
1.59033,0.652786,0.00260282,0.00457764,0.00074482
1.59084,0.657821,0.00258422,0.00413179,0.000470877
1.59134,0.655336,0.0026226,0.00381374,0.00111556
1.59185,0.657937,0.00218391,0.00509071,0.000415802
1.59236,0.653978,0.00336909,0.00594616,0.000540733
1.59286,0.656076,0.00399137,0.00601721,0.000255585
1.59337,0.653894,0.00297069,0.00680208,0.000659227
1.59388,0.658053,0.00303459,0.00605631,0.000900984
1.59439,0.65567,0.00247598,0.00746965,0.000999689
1.5949,0.657959,0.00321102,0.00562954,0.000670672
1.59541,0.656581,0.00367403,0.0084157,0.000699759
1.59591,0.656242,0.00234175,0.00815058,0.000995636
1.59642,0.65669,0.00279403,0.00918412,0.00120616
1.59693,0.65869,0.0036366,0.00984931,0.000329495
1.59744,0.657588,0.00325203,0.00947166,0.00129175
1.59795,0.659839,0.00345421,0.010397,0.00144863
1.59847,0.659465,0.00361681,0.0117702,0.000385046
1.59898,0.659562,0.00253367,0.0122864,0.000781059
1.59949,0.659092,0.00289917,0.013834,0.000344276
1.6,0.658445,0.00392199,0.013056,0.000392199
1.60051,0.659434,0.00380206,0.013171,0.00115562
1.60102,0.659833,0.00298715,0.0142701,0.00063324
1.60154,0.660974,0.00278258,0.015265,0.000743866
1.60205,0.660573,0.00291681,0.0163481,0.000655174
1.60256,0.661434,0.00274634,0.015173,0.000403643
1.60308,0.660568,0.00323582,0.0158441,0.000292063
1.60359,0.661464,0.00287914,0.0162873,0.000881195
1.60411,0.660336,0.00289702,0.0176012,0.00188041
1.60462,0.662706,0.0033648,0.0167379,0.00140309
1.60514,0.661772,0.00288796,0.0176344,0.000440121
1.60565,0.663996,0.00275421,0.0179064,0.00130177
1.60617,0.660741,0.0033505,0.0175881,0.000321388
1.60668,0.666198,0.00327158,0.0187859,0.000726223
1.6072,0.661788,0.00305963,0.0181932,8.51E-05
1.60772,0.66674,0.00289035,0.0187981,0.000504494
1.60823,0.663587,0.00338674,0.0189836,0.000177622
1.60875,0.665651,0.00330091,0.0191088,0.000552654
1.60927,0.66435,0.00295329,0.0191443,0.0007267
1.60979,0.666482,0.00365806,0.0190964,0.000608444
1.61031,0.665558,0.00232625,0.0199535,0.000571251
1.61082,0.666728,0.00225353,0.0195401,0.00109553
1.61134,0.667397,0.00188112,0.0199146,0.000924587
1.61186,0.666367,0.00217724,0.0201325,0.00078702
1.61238,0.667128,0.00277162,0.0196564,0.00106215
1.6129,0.668804,0.00269103,0.0196767,0.00130892
1.61342,0.669158,0.00316167,0.0201063,0.000371695
1.61394,0.670678,0.0027802,0.0203378,0.000475645
1.61447,0.671129,0.00313139,0.0202994,0.000896692
1.61499,0.669371,0.00219822,0.0198505,0.000688076
1.61551,0.671219,0.00219178,0.0205212,0.00107908
1.61603,0.671028,0.00278211,0.0202882,0.000974178
1.61655,0.673509,0.00302434,0.0206108,0.000722647
1.61708,0.671863,0.00362945,0.0206056,0.000823259
1.6176,0.675244,0.00267744,0.0208976,0.000372887
1.61812,0.671489,0.00198698,0.0212071,0.000328064
1.61865,0.676534,0.00283408,0.0199864,0.000567436
1.61917,0.673703,0.00376177,0.0207703,0.000119448
1.6197,0.677055,0.00200701,0.0204916,0.000538349
1.62022,0.675446,0.00218773,0.0197659,0.00104237
1.62075,0.677197,0.0018189,0.0201078,0.000298739
1.62127,0.674175,0.00224114,0.0201759,0.000444651
1.6218,0.679731,0.00417686,0.0200956,0.000909328
1.62232,0.67578,0.0031023,0.0205765,0.0003438
1.62285,0.677983,0.00296927,0.0205758,0.000573158
1.62338,0.677446,0.00243998,0.0189428,0.000786304
1.6239,0.679128,0.00347733,0.0206666,0.000311136
1.62443,0.677819,0.00256896,0.0200314,0.00122809
1.62496,0.681779,0.00245094,0.0202353,0.00128961
1.62549,0.680406,0.00232005,0.0212932,0.000796318
1.62602,0.681534,0.00214076,0.0207689,0.000409126
1.62655,0.680565,0.00261378,0.020998,0.00105977
1.62707,0.682257,0.0028255,0.0202863,0.000542164
1.6276,0.683119,0.00276852,0.0211256,0.000402689
1.62813,0.68359,0.00217176,0.021049,0.000447989
1.62866,0.68288,0.00195003,0.0204885,0.00118494
1.6292,0.682565,0.00343251,0.020834,0.00109077
1.62973,0.68529,0.00255799,0.0202715,0.000369787
1.63026,0.682413,0.00222564,0.0199051,0.000365972
1.63079,0.685027,0.00212645,0.0202355,0.000950098
1.63132,0.682643,0.00209022,0.0200765,0.000733614
1.63185,0.685017,0.00306296,0.021193,0.000749588
1.63239,0.681429,0.0029428,0.0212748,0.00145531
1.63292,0.687418,0.00256991,0.0196829,0.00092268
1.63345,0.680461,0.00286722,0.0210009,0.000879288
1.63399,0.687081,0.00242257,0.0220337,0.000973702
1.63452,0.683271,0.00222397,0.0206184,0.00125694
1.63506,0.686922,0.00359583,0.0217035,0.000728607
1.63559,0.683302,0.00111484,0.0208993,0.000338793
1.63613,0.686352,0.00164676,0.0207977,0.000343561
1.63666,0.683232,0.00235868,0.0221908,0.0012238
1.6372,0.68706,0.00255227,0.0217001,0.000313044
1.63773,0.683185,0.00293088,0.021409,0.000301838
1.63827,0.686088,0.00219989,0.0206173,0.000310183
1.63881,0.683861,0.00183559,0.0208433,0.000784874
1.63934,0.685218,0.00123882,0.0212319,0.00143528
1.63988,0.684556,0.00273609,0.0209887,0.000775099
1.64042,0.685859,0.00171948,0.0219047,0.000492096
1.64096,0.683383,0.00152969,0.0215945,0.000442028
1.6415,0.683897,0.00172067,0.0217645,0.000785351
1.64204,0.685413,0.0023737,0.0213432,0.00151539
1.64258,0.684762,0.0023303,0.0211587,0.000910044
1.64312,0.684531,0.00145483,0.0213575,0.000730038
1.64366,0.683414,0.00178122,0.0210207,0.000529766
1.6442,0.68334,0.00215125,0.0218646,0.00101113
1.64474,0.682119,0.0020206,0.02174,0.000588179
1.64528,0.683922,0.0025332,0.0216553,0.000935554
1.64582,0.680396,0.00158143,0.0215232,0.000597954
1.64636,0.682781,0.00210977,0.0226693,0.000361919
1.6469,0.680804,0.00169301,0.0208342,0.00109005
1.64745,0.682167,0.00130487,0.0212603,0.000847578
1.64799,0.677639,0.00122547,0.0213504,0.00061655
1.64853,0.68197,0.00217724,0.0217097,0.000700235
1.64908,0.677605,0.00177383,0.0213754,0.000864267
1.64962,0.681307,0.00187397,0.0194697,0.000517607
1.65017,0.673954,0.00359154,0.0214343,0.000387907
1.65071,0.677084,0.00231862,0.0213149,0.000884771
1.65125,0.675313,0.00286031,0.0217142,0.00184321
1.6518,0.676084,0.00282216,0.0214639,0.00128674
1.65235,0.673538,0.00148726,0.0212951,0.00101352
1.65289,0.67529,0.00214362,0.0213988,0.00113082
1.65344,0.67251,0.00171351,0.0212543,0.000854254
1.65399,0.674347,0.00154996,0.0209284,0.000499249
1.65453,0.671741,0.00215888,0.0207524,0.000864983
1.65508,0.671679,0.00242615,0.0216022,0.000643969
1.65563,0.670649,0.00331235,0.0200872,0.00142026
1.65618,0.66999,0.00341201,0.0202157,0.000370264
1.65673,0.668842,0.00182533,0.019911,0.000259399
1.65728,0.667863,0.00211096,0.0211535,0.00115991
